Node_ID,x_int,y_int
9481,47815,367911
9482,177240,160165
9483,2911,292634
9484,241565,379498
9485,118526,391483
9486,63086,20260
9487,191683,175323
9488,32989,399025
9489,7201,167825
9490,198660,246056
9491,12588,402378
9492,213543,326412
9493,185317,373611
9494,128210,217481
9495,236912,263266
9496,123710,421713
9497,166064,393249
9498,136986,166830
9499,174445,406150
9500,224691,48860
9501,57512,353714
9502,91695,407961
9503,236548,279553
9504,215099,26846
9505,240530,66723
9506,206942,255580
9507,54387,243074
9508,62620,17825
9509,57268,307085
9510,127632,377480
9511,145023,336997
9512,20926,345239
9513,244585,36464
9514,115497,104376
9515,34823,385922
9516,202982,238333
9517,229451,346576
9518,41594,159535
9519,193994,232593
9520,55815,34434
9521,7046,248346
9522,83281,415672
9523,115188,76277
9524,148314,391086
9525,136590,214836
9526,193554,268009
9527,199581,49252
9528,121044,310862
9529,87850,280458
9530,214576,327973
9531,33264,332923
9532,59861,324787
9533,104617,429500
9534,92346,420155
9535,47236,274015
9536,142593,427411
9537,197391,376453
9538,66691,76925
9539,82065,346712
9540,147501,234943
9541,139539,-1513
9542,198065,380427
9543,88859,347381
9544,21145,413959
9545,168203,401925
9546,178876,35793
9547,195642,74472
9548,207531,324651
9549,156374,161578
9550,122673,168411
9551,185331,136595
9552,126691,8176
9553,115666,9968
9554,169573,107660
9555,118886,224631
9556,34014,163297
9557,5797,214847
9558,18675,284971
9559,137377,335498
9560,138829,53887
9561,135945,365766
9562,45897,98166
9563,245897,90550
9564,170513,397926
9565,211585,246311
9566,200389,403324
9567,221302,61448
9568,186612,74933
9569,145284,334572
9570,147135,343861
9571,55160,231619
9572,66497,226839
9573,88091,265696
9574,184379,100875
9575,57982,125199
9576,117977,254126
9577,195794,365029
9578,5417,194809
9579,162886,61751
9580,138318,269152
9581,116231,137501
9582,247464,248066
9583,67581,62355
9584,97561,28322
9585,30222,109068
9586,9439,409448
9587,53010,91306
9588,184993,291237
9589,210729,381756
9590,65532,391560
9591,106850,83274
9592,182825,45921
9593,76179,330956
9594,78973,33172
9595,158970,35594
9596,224938,138643
9597,189659,384923
9598,196715,424747
9599,77683,87678
9600,32967,169259
9601,81851,331839
9602,131952,209289
9603,184263,99946
9604,119398,135776
9605,77768,130208
9606,175547,355937
9607,224228,242567
9608,122069,146541
9609,194520,96827
9610,74325,248396
9611,146163,34323
9612,87371,337325
9613,231168,211202
9614,89615,368901
9615,44414,148097
9616,60966,288575
9617,95733,255019
9618,219755,271694
9619,147927,107020
9620,30465,376020
9621,157425,401428
9622,80547,202989
9623,180212,154453
9624,137757,414099
9625,156751,14962
9626,96146,89903
9627,15868,194738
9628,52551,222833
9629,95513,240018
9630,88075,207385
9631,162582,28058
9632,228984,42033
9633,71516,100450
9634,174454,215523
9635,126292,255877
9636,155767,196988
9637,70779,204916
9638,213841,242876
9639,157320,287719
9640,59716,352105
9641,219153,420342
9642,226506,318591
9643,44497,92539
9644,227145,18170
9645,29066,391870
9646,196615,335725
9647,133826,302437
9648,57440,430959
9649,161519,109132
9650,36606,84915
9651,76740,152990
9652,217655,123647
9653,156187,187557
9654,112099,89558
9655,189252,2089
9656,92597,349102
9657,101799,172703
9658,153997,305411
9659,115906,374732
9660,147462,151880
9661,51932,148382
9662,10027,274287
9663,87725,140230
9664,171437,40631
9665,31005,162486
9666,40791,386394
9667,201029,281393
9668,171688,307987
9669,2882,206463
9670,188223,293121
9671,46304,140495
9672,66786,372630
9673,203267,101637
9674,175512,13963
9675,183802,400339
9676,195267,240965
9677,180585,320906
9678,71585,241210
9679,195293,288098
9680,176877,132146
9681,20507,232186
9682,101010,167057
9683,38900,245911
9684,108615,49959
9685,18109,424967
9686,124732,358817
9687,154084,291697
9688,5160,426994
9689,47755,262566
9690,95579,90980
9691,146485,69176
9692,84996,189488
9693,117274,143609
9694,113388,305110
9695,208886,13063
9696,156730,138128
9697,49981,175793
9698,40495,141775
9699,52992,55469
9700,187956,203211
9701,164253,193952
9702,181273,354266
9703,48519,318677
9704,118518,26577
9705,126911,304068
9706,244702,413783
9707,243565,184225
9708,143411,237930
9709,99481,274697
9710,93459,423753
9711,92179,82271
9712,207215,247836
9713,20870,22839
9714,238334,232581
9715,220566,373825
9716,217526,24809
9717,199106,287307
9718,65600,399641
9719,214782,165898
9720,48404,353032
9721,62631,405485
9722,58442,329906
9723,52691,294593
9724,127558,15603
9725,54013,78572
9726,103819,74107
9727,52879,407612
9728,158375,389034
9729,166606,12652
9730,133401,345611
9731,123413,307743
9732,235019,257611
9733,170206,72293
9734,74393,282350
9735,28734,8306
9736,138641,116358
9737,110270,142154
9738,63369,321037
9739,87363,118801
9740,52508,197062
9741,238451,345427
9742,51315,70297
9743,158218,380579
9744,118726,368062
9745,238555,46016
9746,120277,196260
9747,26622,346617
9748,32474,315024
9749,3638,120203
9750,110694,91646
9751,198650,95214
9752,62644,322724
9753,241137,388377
9754,18401,81715
9755,163461,42144
9756,108093,402895
9757,143101,134188
9758,237055,321263
9759,9215,347273
9760,2561,19230
9761,225291,191186
9762,20602,17523
9763,170608,189054
9764,32842,101661
9765,150379,411561
9766,137064,431204
9767,50218,180558
9768,16269,304734
9769,10799,200883
9770,46762,58095
9771,112225,21715
9772,117433,240901
9773,233866,71525
9774,24120,274789
9775,8900,302748
9776,166602,164714
9777,142748,17351
9778,12521,107671
9779,83584,26061
9780,192066,250974
9781,110429,95798
9782,240142,3921
9783,231454,277580
9784,188126,241641
9785,107934,422468
9786,239715,79460
9787,159953,30696
9788,227474,356523
9789,56812,107859
9790,38052,226857
9791,220282,150998
9792,22294,328654
9793,121255,235828
9794,90363,339139
9795,72214,306951
9796,4704,15771
9797,76468,357574
9798,160903,177024
9799,68037,16123
9800,108971,384033
9801,157263,28217
9802,110152,27648
9803,32155,82250
9804,166602,321812
9805,57165,417145
9806,20050,92759
9807,132077,76342
9808,205007,145056
9809,150098,114847
9810,161418,294956
9811,214630,38466
9812,56061,295492
9813,66933,296034
9814,240140,373755
9815,217922,87480
9816,25651,1664
9817,238400,20209
9818,168951,21043
9819,163449,1390
9820,154743,99305
9821,157738,280271
9822,184212,257756
9823,210456,83905
9824,186807,201382
9825,132184,265095
9826,218286,317060
9827,60187,404068
9828,23380,82663
9829,203275,316018
9830,201387,308408
9831,132447,349286
9832,156179,55609
9833,59895,84906
9834,218740,126042
9835,184476,385690
9836,5915,73361
9837,204130,179333
9838,36648,69245
9839,197685,371216
9840,52772,132487
9841,180666,149696
9842,246981,290974
9843,54523,246413
9844,70611,269095
9845,186454,89188
9846,30356,292097
9847,242590,70320
9848,201847,80731
9849,165215,387442
9850,26552,38090
9851,76616,334594
9852,221271,266651
9853,69263,418026
9854,228419,282297
9855,67717,72767
9856,77832,325795
9857,205935,99029
9858,46102,21492
9859,160675,59828
9860,109313,277110
9861,99204,345434
9862,231013,34856
9863,33132,29785
9864,180740,199917
9865,51300,90451
9866,204937,262681
9867,236086,419490
9868,243620,113283
9869,13606,313622
9870,225401,22258
9871,236477,388293
9872,203059,69310
9873,207248,96217
9874,66529,157874
9875,175576,423478
9876,165039,188082
9877,88853,4121
9878,34600,56921
9879,26492,277965
9880,181687,293435
9881,9498,-1934
9882,30150,12779
9883,147604,173147
9884,57494,300507
9885,164173,245199
9886,106226,400672
9887,137494,237343
9888,184753,144874
9889,129842,389915
9890,134207,230057
9891,78173,279261
9892,92650,427416
9893,112131,57222
9894,160924,75471
9895,137477,221250
9896,146188,49310
9897,212944,250872
9898,166857,351988
9899,166320,160055
9900,157516,53711
9901,200622,419813
9902,173171,369004
9903,172874,166874
9904,246429,367662
9905,157276,34473
9906,104272,271548
9907,49470,342769
9908,173830,49706
9909,86500,196461
9910,239421,170401
9911,69038,297012
9912,3754,421880
9913,65791,244613
9914,176617,313590
9915,139527,294553
9916,133978,87020
9917,159296,331481
9918,91802,428626
9919,132312,105303
9920,208872,107570
9921,62572,415038
9922,159111,359578
9923,237086,293594
9924,212895,383819
9925,163173,265260
9926,115520,406131
9927,153648,230597
9928,82212,175776
9929,168579,295548
9930,213650,347145
9931,129505,390882
9932,102541,361788
9933,26881,311589
9934,156381,288936
9935,200231,266709
9936,39131,213195
9937,161804,376804
9938,231217,398206
9939,20891,284465
9940,72140,326641
9941,33237,125358
9942,127638,57958
9943,210721,322288
9944,53826,66491
9945,147720,293110
9946,120122,227146
9947,185523,409224
9948,12022,264984
9949,122695,310888
9950,178262,13413
9951,181979,153145
9952,72178,64385
9953,173189,331024
9954,154168,143744
9955,157345,412340
9956,246402,232190
9957,68237,404838
9958,164984,128803
9959,142124,87822
9960,176050,333034
9961,124301,204492
9962,212970,244820
9963,58814,37825
9964,88341,21105
9965,239926,319795
9966,169872,186746
9967,121563,306275
9968,55264,113675
9969,164175,311419
9970,73609,18568
9971,138214,420740
9972,199652,276186
9973,3555,48889
9974,150752,16769
9975,193698,194355
9976,143684,401386
9977,53647,413992
9978,29260,145748
9979,36372,367255
9980,92773,137769
9981,72298,210604
9982,202361,72361
9983,213228,19147
9984,12011,300300
9985,26243,63917
9986,140400,237344
9987,193982,136582
9988,150979,322744
9989,228155,94388
9990,241667,183901
9991,43658,138648
9992,68264,158120
9993,14405,299241
9994,46666,365177
9995,156758,333600
9996,195730,385065
9997,210217,112571
9998,211283,230062
9999,229542,43559
10000,239200,210040
10001,69286,47995
10002,40448,398398
10003,54710,208883
10004,190571,93939
10005,23145,44038
10006,24653,129156
10007,16260,227190
10008,102210,187899
10009,194739,219607
10010,115058,382460
10011,35097,282377
10012,139372,12166
10013,93941,295498
10014,185592,379033
10015,187856,269525
10016,231011,430482
10017,80742,342214
10018,113550,233797
10019,231170,240399
10020,12286,147212
10021,201336,299389
10022,224776,383366
10023,60820,3497
10024,137901,415194
10025,40556,261019
10026,175053,62910
10027,214889,355606
10028,168743,175419
10029,208355,391165
10030,151722,430187
10031,175988,96125
10032,112336,81359
10033,107270,161231
10034,219676,415643
10035,120438,315378
10036,69672,264933
10037,117977,157117
10038,217870,132650
10039,243691,130962
10040,177584,292724
10041,26522,271391
10042,89686,350539
10043,204021,23890
10044,150327,311291
10045,223230,274282
10046,147281,291221
10047,8637,201173
10048,49398,40518
10049,120307,183503
10050,199621,50788
10051,98177,382540
10052,121101,211023
10053,27872,133695
10054,187645,173610
10055,51950,165790
10056,96277,70422
10057,192808,272645
10058,14921,324576
10059,64397,417006
10060,154085,88026
10061,9827,175519
10062,76220,159072
10063,109177,397102
10064,150733,397722
10065,43982,97797
10066,214741,258660
10067,38199,78633
10068,158305,354712
10069,140368,52599
10070,84200,258868
10071,228515,181693
10072,26107,230834
10073,150074,193282
10074,103518,178646
10075,83267,6603
10076,56133,17991
10077,194065,149173
10078,190869,130499
10079,156622,175364
10080,56630,52498
10081,101716,234792
10082,220181,82976
10083,121757,157654
10084,32608,303984
10085,209305,233876
10086,60151,416530
10087,27335,77194
10088,161579,121776
10089,82609,274840
10090,51135,23665
10091,64236,42573
10092,16652,244198
10093,99856,341566
10094,236965,15326
10095,7511,362926
10096,130790,150795
10097,176179,210208
10098,194176,276804
10099,149473,334182
10100,40741,244210
10101,2327,82587
10102,11552,266131
10103,173671,62390
10104,77789,257180
10105,76580,135537
10106,86699,402002
10107,54788,254384
10108,207352,335417
10109,38870,212781
10110,14867,228720
10111,3839,289639
10112,231475,308316
10113,164992,249641
10114,135701,65233
10115,42933,46606
10116,213807,117671
10117,238931,387078
10118,45308,792
10119,244419,108343
10120,240310,312464
10121,59375,320626
10122,106672,268560
10123,111034,84746
10124,102879,65097
10125,162297,368251
10126,140330,372285
10127,108645,424746
10128,143321,179436
10129,192101,117688
10130,246988,339954
10131,52424,180954
10132,115418,388534
10133,97581,399504
10134,95519,406162
10135,207743,401808
10136,132457,355189
10137,130363,310638
10138,170506,288251
10139,206822,209077
10140,10573,343291
10141,111283,307608
10142,233522,425497
10143,119728,401186
10144,107882,67245
10145,100373,224424
10146,232916,346400
10147,57894,81482
10148,146414,219952
10149,134530,117969
10150,167714,194384
10151,145160,301085
10152,31697,29882
10153,241944,419363
10154,105043,289827
10155,52694,145008
10156,120859,26432
10157,105288,128893
10158,72578,312797
10159,55540,29478
10160,246001,56104
10161,54914,221751
10162,49920,59798
10163,106697,257727
10164,123360,344330
10165,13491,84629
10166,70315,380624
10167,228596,288410
10168,85490,408083
10169,51725,199424
10170,21484,185038
10171,29911,105294
10172,33051,80376
10173,138424,282703
10174,220776,189579
10175,191827,250332
10176,6920,339243
10177,246146,262188
10178,223258,292471
10179,94643,265233
10180,18847,409031
10181,46841,196930
10182,154823,316359
10183,132350,124106
10184,175524,333932
10185,206697,277204
10186,73106,339623
10187,124643,37669
10188,138216,220278
10189,4995,240487
10190,156366,79581
10191,121751,258975
10192,190307,425883
10193,243820,81287
10194,22702,48520
10195,236395,237249
10196,199937,276536
10197,93654,394247
10198,103650,245089
10199,155629,353156
10200,224897,340865
10201,48237,206406
10202,173233,248576
10203,79013,121159
10204,164400,207568
10205,21436,16673
10206,174774,398223
10207,170446,301635
10208,185401,231187
10209,150592,265849
10210,203171,292400
10211,205074,48034
10212,192125,8316
10213,77750,106842
10214,142237,86956
10215,81572,209579
10216,99969,6335
10217,49589,5288
10218,172965,365307
10219,36673,204139
10220,8869,395952
10221,176135,335241
10222,73787,390054
10223,60730,35873
10224,95988,46857
10225,70601,104907
10226,123806,415239
10227,105107,139757
10228,188588,148052
10229,168643,249878
10230,45929,281620
10231,169417,275360
10232,245109,399464
10233,160143,260700
10234,43733,238936
10235,125467,374282
10236,63374,192178
10237,213017,63062
10238,101856,124532
10239,133650,80100
10240,154505,125473
10241,59032,391374
10242,5761,121012
10243,19370,37998
10244,116017,93153
10245,157399,328480
10246,231485,194946
10247,246075,241782
10248,96166,367574
10249,50671,137728
10250,137662,112603
10251,180789,93128
10252,152300,189013
10253,115322,66242
10254,105363,325465
10255,60632,267100
10256,50726,271397
10257,25046,360397
10258,221761,289160
10259,51046,331923
10260,94775,430988
10261,15237,16331
10262,81015,234002
10263,238615,-304
10264,80407,18084
10265,234967,335668
10266,155334,238560
10267,219942,77769
10268,123918,151176
10269,191792,347655
10270,45857,127045
10271,210967,371055
10272,144717,400897
10273,94730,297179
10274,60208,168189
10275,193243,119014
10276,227936,279313
10277,4237,23650
10278,133669,340993
10279,37862,237645
10280,223460,77039
10281,114779,374794
10282,95802,55454
10283,229629,74256
10284,195707,209609
10285,180551,36273
10286,216262,108049
10287,152668,166102
10288,109678,252316
10289,207238,189648
10290,117673,343494
10291,221695,290439
10292,36335,188969
10293,60877,45189
10294,230698,197144
10295,240679,139172
10296,225850,162770
10297,93513,84166
10298,90808,65781
10299,101645,294039
10300,85460,21857
10301,37729,393646
10302,160235,245454
10303,39033,293027
10304,224441,146295
10305,119342,431235
10306,81747,335155
10307,53297,12196
10308,11851,287406
10309,116343,56769
10310,118737,359101
10311,136725,334772
10312,71491,14423
10313,119601,377498
10314,51062,329860
10315,188592,364781
10316,189414,241769
10317,111435,19446
10318,245831,431356
10319,212904,356267
10320,61350,371917
10321,21545,228027
10322,7405,148896
10323,73412,327722
10324,75030,264569
10325,150473,280531
10326,107291,116416
10327,85041,114476
10328,6270,132110
10329,136904,211444
10330,5710,361085
10331,69801,289381
10332,136658,322901
10333,55069,284709
10334,174592,118637
10335,138744,140063
10336,17689,315493
10337,216503,177409
10338,245628,290107
10339,94728,194335
10340,122913,6934
10341,89637,89201
10342,73229,145529
10343,74915,109673
10344,33231,257095
10345,232884,162977
10346,152190,246642
10347,204839,114578
10348,22032,344257
10349,233576,115143
10350,37325,313874
10351,215626,339925
10352,62989,69694
10353,185875,323366
10354,234218,238419
10355,38711,299875
10356,239991,94484
10357,123721,348908
10358,89394,11175
10359,49133,367182
10360,80462,262129
10361,127206,4426
10362,152809,186090
10363,109305,332920
10364,80295,421886
10365,16664,272312
10366,157410,333630
10367,107284,278772
10368,126339,407444
10369,231801,431991
10370,48470,225793
10371,157367,33878
10372,81430,419143
10373,25758,105167
10374,15094,84861
10375,111329,189700
10376,36055,357204
10377,230261,331560
10378,205848,45260
10379,73095,369438
10380,71373,260697
10381,158145,136590
10382,29718,378311
10383,198265,386263
10384,81335,418707
10385,131830,245963
10386,222179,414267
10387,114028,309777
10388,177313,46669
10389,215489,391914
10390,164945,112827
10391,170431,273174
10392,27974,34851
10393,170698,81390
10394,18763,46319
10395,50967,230298
10396,2567,281854
10397,243693,327358
10398,9918,56228
10399,123757,412758
10400,115936,269630
10401,30882,295294
10402,50174,258235
10403,208582,157430
10404,151389,221761
10405,149209,222612
10406,85943,424486
10407,42441,191032
10408,66191,26926
10409,169816,171673
10410,206354,100469
10411,234072,370494
10412,239392,32067
10413,119127,72193
10414,36293,80147
10415,219888,11765
10416,100357,352097
10417,198355,142664
10418,32079,360823
10419,104302,41005
10420,221618,209901
10421,210167,186866
10422,120333,424110
10423,116376,385904
10424,83686,346628
10425,187114,107411
10426,52026,330864
10427,65871,265609
10428,93764,327552
10429,198963,344123
10430,50713,327882
10431,204950,354538
10432,83853,178110
10433,215023,364186
10434,167804,200683
10435,227822,253966
10436,45212,137900
10437,93264,238939
10438,34480,102810
10439,96528,295741
10440,168551,254690
10441,240889,308711
10442,26022,172232
10443,17562,83521
10444,19162,24390
10445,176092,44015
10446,9865,282253
10447,80691,420641
10448,4766,190208
10449,191278,328077
10450,58464,-39
10451,63352,167527
10452,80379,224218
10453,228763,230600
10454,226571,265413
10455,239074,396142
10456,128752,39671
10457,223351,137931
10458,91196,166054
10459,223846,330897
10460,125546,398025
10461,50541,87166
10462,84893,130289
10463,230070,367177
10464,25968,330259
10465,15684,311552
10466,111966,422613
10467,122320,198832
10468,95149,407249
10469,10147,228031
10470,47493,382937
10471,27634,14725
10472,95176,264129
10473,123055,343849
10474,105957,379320
10475,21851,82576
10476,142174,106842
10477,200514,48906
10478,167010,368309
10479,190267,119474
10480,164515,248449
10481,194102,173284
10482,161264,224073
10483,192588,289881
10484,120667,144239
10485,111889,14518
10486,125353,372404
10487,28198,178423
10488,117902,182358
10489,237945,12741
10490,146411,155077
10491,91013,140770
10492,30918,86301
10493,24044,407306
10494,139016,115202
10495,242909,263449
10496,128510,371870
10497,200855,429511
10498,164968,413811
10499,185031,323734
10500,215206,187064
10501,127854,208039
10502,190812,267922
10503,185971,79864
10504,85847,79251
10505,36145,320097
10506,59631,322479
10507,232919,116929
10508,154977,321293
10509,42782,313839
10510,110123,369551
10511,142485,119062
10512,110074,148814
10513,219017,281116
10514,11737,231689
10515,108244,393207
10516,176760,19101
10517,144953,342130
10518,234791,21396
10519,29569,117470
10520,195053,184653
10521,212151,101709
10522,21382,111319
10523,106496,164317
10524,89719,140065
10525,30705,384689
10526,247627,398162
10527,201314,73338
10528,136601,123346
10529,224511,82993
10530,45670,306914
10531,49784,303408
10532,234216,67110
10533,207334,280252
10534,227847,260547
10535,169103,110302
10536,45158,392240
10537,94630,185232
10538,128582,42742
10539,204218,369170
10540,61563,247496
10541,31776,106442
10542,191085,209303
10543,99050,93855
10544,129532,373835
10545,134631,312168
10546,61039,54268
10547,46630,107839
10548,25497,137356
10549,213228,238501
10550,239547,274080
10551,8290,61444
10552,109422,75913
10553,206418,244978
10554,76730,199342
10555,69258,166191
10556,78653,294043
10557,239337,171426
10558,232194,153363
10559,88811,207815
10560,200808,13416
10561,81189,76633
10562,148021,157600
10563,230460,398126
10564,55706,24392
10565,46640,240346
10566,100989,72357
10567,183953,169538
10568,197978,170716
10569,180347,403162
10570,153781,329582
10571,198268,220944
10572,52183,311757
10573,30807,323708
10574,244560,259498
10575,57275,61494
10576,110797,376666
10577,85896,235447
10578,205934,188565
10579,111562,238617
10580,176613,93804
10581,247474,131677
10582,22975,327716
10583,89739,308890
10584,89453,30932
10585,61977,304317
10586,195602,130114
10587,203716,20036
10588,57061,137117
10589,8783,128824
10590,26422,255267
10591,235624,127270
10592,57419,101422
10593,35369,400969
10594,202985,111590
10595,215955,127351
10596,215878,159266
10597,214666,76817
10598,90507,249564
10599,141519,14154
10600,118148,262380
10601,218584,256247
10602,221519,402492
10603,73398,7449
10604,43917,251207
10605,78950,300165
10606,215902,328471
10607,171137,372028
10608,155259,105309
10609,7082,145004
10610,105569,253592
10611,22780,286175
10612,98239,377456
10613,144560,359333
10614,213790,162009
10615,133367,304085
10616,226590,35823
10617,109018,344530
10618,202964,251442
10619,64627,92901
10620,86243,46615
10621,3485,403148
10622,72540,100782
10623,50456,426561
10624,226084,75192
10625,245211,157233
10626,56162,12159
10627,208073,-1669
10628,198395,16741
10629,127473,411138
10630,31227,197407
10631,98854,406093
10632,5078,429511
10633,50766,265550
10634,132454,152054
10635,91021,112240
10636,98325,116188
10637,63838,392138
10638,123103,104760
10639,223580,429589
10640,53820,102964
10641,198581,113019
10642,210023,206258
10643,247023,239616
10644,80044,165014
10645,152686,187632
10646,163200,159367
10647,165441,361156
10648,216190,198495
10649,95203,108560
10650,144139,264447
10651,57376,376259
10652,28960,340725
10653,198889,25668
10654,172814,386697
10655,236899,429553
10656,137198,200143
10657,152968,292880
10658,163962,226557
10659,234175,123111
10660,57646,356647
10661,58501,383398
10662,22350,65397
10663,75429,137895
10664,53389,241390
10665,222896,334386
10666,245961,371738
10667,244340,251534
10668,216616,430422
10669,183252,161456
10670,43223,195688
10671,143729,335916
10672,193762,134844
10673,232054,2881
10674,83344,89220
10675,90718,211677
10676,117713,200476
10677,79480,206491
10678,196966,358921
10679,65749,289471
10680,150665,369059
10681,170118,339757
10682,69638,30479
10683,22649,32177
10684,70260,123879
10685,2359,240866
10686,92934,4790
10687,120820,158434
10688,84925,296128
10689,107658,287866
10690,246379,423275
10691,196329,397493
10692,213430,158212
10693,144803,144633
10694,218529,101881
10695,41503,83296
10696,89581,341038
10697,196212,192799
10698,26636,289363
10699,137969,80035
10700,199687,105379
10701,241916,242205
10702,112905,78960
10703,143466,303943
10704,113679,174781
10705,156511,213058
10706,247426,320536
10707,92109,191694
10708,137734,341299
10709,198989,170405
10710,227345,324177
10711,29288,355712
10712,191911,364638
10713,17440,338079
10714,74076,315139
10715,164616,246488
10716,110928,133445
10717,163420,316363
10718,211406,313502
10719,52585,358471
10720,74989,286045
10721,234519,242783
10722,63044,155082
10723,25422,42314
10724,13219,171871
10725,49148,253514
10726,185937,7015
10727,53666,57201
10728,90946,122601
10729,158528,384394
10730,120634,273910
10731,202313,106740
10732,129897,42986
10733,125271,248450
10734,239160,76415
10735,174146,362819
10736,200253,255855
10737,187683,416527
10738,150824,288951
10739,214194,3797
10740,120335,400660
10741,34308,280558
10742,69036,214785
10743,203534,304881
10744,187953,165187
10745,100183,232631
10746,43645,360943
10747,63028,259652
10748,50294,27158
10749,24580,191591
10750,22521,133318
10751,117898,396416
10752,132172,116378
10753,41466,6020
10754,61546,188940
10755,239164,229219
10756,213556,368316
10757,83563,242170
10758,57063,139890
10759,11757,379671
10760,83696,27527
10761,242497,135247
10762,11401,185264
10763,157957,169345
10764,3862,9521
10765,91537,102028
10766,101313,26394
10767,214736,38332
10768,170669,256474
10769,104340,350173
10770,118091,196384
10771,37760,155593
10772,205524,401445
10773,89270,8245
10774,232451,77555
10775,176823,31756
10776,18286,35817
10777,62036,82467
10778,114412,23160
10779,133536,225747
10780,55105,333506
10781,33918,293692
10782,213848,43427
10783,139171,217585
10784,92414,424597
10785,221351,413313
10786,3229,24666
10787,140123,53296
10788,239689,261144
10789,96863,62630
10790,140667,197733
10791,9299,222247
10792,8849,186216
10793,32470,242897
10794,72238,421699
10795,145698,366530
10796,228395,64440
10797,108100,161251
10798,88536,208294
10799,236406,349934
10800,24568,383870
10801,113583,197047
10802,165167,104496
10803,10038,64784
10804,216759,297675
10805,37702,363849
10806,33386,29057
10807,160457,383314
10808,128592,370185
10809,233297,331833
10810,203126,94200
10811,219609,157218
10812,218518,128071
10813,37265,261348
10814,30330,405480
10815,79624,153676
10816,181929,202185
10817,28073,150817
10818,210074,290932
10819,114083,378116
10820,204926,365573
10821,124585,177604
10822,125505,356034
10823,142123,5469
10824,164358,384623
10825,121341,280160
10826,8133,177446
10827,112923,59882
10828,40519,398800
10829,98691,213541
10830,173514,43147
10831,64697,355692
10832,89197,124449
10833,56489,162362
10834,65501,190111
10835,6496,410884
10836,138616,333334
10837,172570,408675
10838,101639,305765
10839,41951,59515
10840,223751,86285
10841,8827,376567
10842,237356,427937
10843,81459,407136
10844,40008,393366
10845,82370,243180
10846,132023,148912
10847,153114,299070
10848,60006,318481
10849,149958,18502
10850,166488,133251
10851,232629,213836
10852,228170,329373
10853,127263,30993
10854,238731,318699
10855,106902,286753
10856,72728,25037
10857,86052,229826
10858,55535,236807
10859,129038,259376
10860,96473,127803
10861,68997,353542
10862,32071,14065
10863,82523,253306
10864,164644,38971
10865,96002,13551
10866,201271,311263
10867,179262,53722
10868,5074,201862
10869,207939,35450
10870,183421,384126
10871,179600,217027
10872,62422,34418
10873,5602,322932
10874,180330,263102
10875,92294,183760
10876,154762,233666
10877,35057,123387
10878,196174,35879
10879,17799,204077
10880,194374,181519
10881,132272,179459
10882,150617,255227
10883,206362,163375
10884,222198,85026
10885,175426,58196
10886,174421,195079
10887,132986,375041
10888,159577,357771
10889,54857,55931
10890,137399,429037
10891,230720,21097
10892,239721,415386
10893,208238,316773
10894,165222,24700
10895,141697,86338
10896,244939,297615
10897,24002,79450
10898,43167,391090
10899,176634,429184
10900,26254,397484
10901,130277,292335
10902,22128,151902
10903,236397,335478
10904,144552,305086
10905,156115,16984
10906,21074,353234
10907,191536,218927
10908,57090,287600
10909,74736,48647
10910,168742,35451
10911,227767,319105
10912,241266,378448
10913,201149,187922
10914,5075,251905
10915,195061,166939
10916,110790,254280
10917,45716,31991
10918,132243,402952
10919,226954,301785
10920,112223,145593
10921,168143,68999
10922,88606,197758
10923,166052,159139
10924,59824,392956
10925,222141,56994
10926,206949,58330
10927,55538,149668
10928,195698,284460
10929,184614,206303
10930,9953,53866
10931,14839,286172
10932,156013,299944
10933,94496,138921
10934,112351,345015
10935,82631,302192
10936,123582,278577
10937,28253,115183
10938,164045,51237
10939,92872,68441
10940,125409,242848
10941,203238,214181
10942,140177,393059
10943,62391,5590
10944,185416,363690
10945,190063,632
10946,33519,173144
10947,117326,-236
10948,208636,194547
10949,97749,238415
10950,6246,421271
10951,164204,384419
10952,179766,272122
10953,29109,98067
10954,208399,260389
10955,68887,371428
10956,180453,267323
10957,141088,252287
10958,74175,247010
10959,101097,377981
10960,142469,221474
10961,43699,20985
10962,104682,126835
10963,55470,30612
10964,35737,147988
10965,6792,43951
10966,229504,380573
10967,137496,38858
10968,6300,250461
10969,229335,11579
10970,235950,31372
10971,152068,256436
10972,192491,408952
10973,83058,294207
10974,48748,-1407
10975,227850,302076
10976,26743,49248
10977,73436,8216
10978,225539,251455
10979,177202,290958
10980,164454,408722
10981,174563,53653
10982,184689,53067
10983,243765,390297
10984,146600,222784
10985,48340,78574
10986,41008,120156
10987,143090,205148
10988,89874,154160
10989,83237,429679
10990,170524,166164
10991,197006,107738
10992,4567,209686
10993,216441,108522
10994,12609,331452
10995,96124,380891
10996,2279,248796
10997,60393,417885
10998,226053,132446
10999,160497,246237
11000,94717,238891
11001,51422,210810
11002,242361,159158
11003,151588,391261
11004,94001,-1782
11005,156294,48692
11006,29651,2774
11007,146429,119290
11008,131179,90907
11009,232448,145661
11010,111027,411096
11011,136124,122417
11012,23862,356033
11013,41664,389794
11014,18515,360623
11015,110695,364017
11016,235539,41435
11017,3960,20280
11018,241326,103315
11019,85535,61438
11020,71213,10604
11021,236976,347658
11022,47523,141854
11023,34912,418600
11024,230882,123634
11025,133098,425958
11026,224811,175946
11027,210395,168679
11028,21563,136939
11029,17018,78041
11030,164818,92736
11031,126658,262968
11032,220512,83376
11033,217998,314075
